0
7
44
64
37
10
0
0
0
0
15
39
43
6
0
0
0
0
10
28
58
48
0
0
0
84
0
19
65
61
28
0
0
0
0
31
50
66
42
3
0
0
0
0
5
30
45
4
0
0
0
0
0
21
50
41
8
0
0
0
0
25
68
76
44
0
0
0
0
0
28
49
48
0
0
0
0
0
0
38
60
24
0
0
0
0
0
30
58
60
27
0
0
0
0
38
58
82
44
0
0
0
0
0
26
42
34
0
0
0
0
24
2
28
52
43
0
0
0
0
17
43
60
60
14
0
0
0
0
5
175
67
27
0
0
0
0
0
15
48
14
0
0
0
0
0
10
38
65
34
0
0
0
0
17
38
69
42
20
0
0
0
0
18
41
51
26
0
0
0
0
0
24
58
31
5
0
0
0
0
34
65
70
23
0
0
0
0
6
24
63
24
0
0
0
0
0
28
40
54
10
0
0
0
0
7
25
58
39
90
0
0
0
15
34
53
58
17
0
0
0
0
0
32
64
15
0
0
0
0
0
24
49
41
11
0
0
0
0
29
52
77
52
0
0
0
0
0
15
45
52
0
0
0
0
0
15
28
33
26
0
0
0
0
1
27
58
52
6
0
0
0
0
44
35
63
36
0
0
0
0
0
27
41
46
0
0
0
0
0
8
32
53
30
0
0
0
0
23
32
70
52
0
0
0
0
0
17
45
56
28
0
0
0
0
0
14
59
32
0
0
0
0
0
7
48
60
13
0
0
0
0
28
47
69
44
8
0
0
0
0
13
43
51
18
0
0
0
0
0
42
53
26
0
0
0
0
8
28
53
51
40
0
0
0
0
0
40
63
39
0
0
0
0
2
18
51
44
7
7
0
0
0
7
27
52
43
0
0
12
0
13
39
66
51
11
0
0
0
0
16
21
44
28
0
0
0
0
0
15
52
29
13
0
0
0
0
26
58
72
35
8
0
0
0
10
35
62
37
0
0
0
0
0
12
37
48
14
0
0
0
0
0
5
65
57
26
28
0
0
0
22
37
56
11
0
0
0
0
24
32
53
18
0
0
0
0
0
20
43
55
23
0
0
0
0
6
27
55
50
32
3
0
0
13
27
39
31
10
0
0
0
0
11
31
66
29
0
0
0
0
0
13
33
55
18
0
0
0
0
26
47
76
42
0
0
0
0
0
18
41
43
0
0
0
0
0
0
26
54
23
0
0
0
0
0
21
41
60
27
0
0
0
0
1
45
71
53
6
0
0
0
0
0
27
66
66
34
0
0
0
0
0
8
58
79
67
35
0
0
0
0
0
48
80
90
67
24
0
0
0
0
0
16
68
74
62
35
0
0
0
0
0
0
40
85
98
89
48
6
0
0
0
0
0
46
85
88
86
42
0
0
0
0
0
0
0
53
82
39
80
43
0
0
0
0
0
0
3
47
101
119
114
76
35
0
0
0
0
0
0
0
55
91
95
92
49
8
0
0
0
0
0
0
30
81
105
102
84
30
0
0
0
0
0
0
42
96
112
73
35
0
0
0
0
0
0
1
53
88
87
57
19
0
0
0
0
0
22
72
107
99
87
36
0
0
0
0
0
2
58
66
77
50
6
58
0
0
0
0
21
83
92
88
47
2
0
0
0
0
9
61
100
128
110
24
0
